timestamp,count:eiger1m_single_image(fileusage)
2016-10-22 17:22:15,24566761
2016-10-22 17:24:07,24495988
2016-10-22 17:25:49,24386095
2016-10-22 17:26:08,24349499
2016-10-22 17:27:54,24223829
2016-10-22 17:28:25,24185275
2016-10-22 17:28:41,24191153
2016-10-22 17:29:12,24182193
2016-10-22 17:29:23,24206477
2016-10-22 17:29:41,24225472
2016-10-22 17:30:15,24219407
2016-10-22 17:30:49,24209025
2016-10-22 17:32:23,24206799
2016-10-22 17:32:54,24188444
2016-10-22 17:33:36,24220808
2016-10-22 17:34:10,24781957
2016-10-22 22:26:24,24728065
2016-10-22 22:26:35,24729148
2016-10-22 22:38:21,657618183
2016-10-22 22:52:26,1691926132
2016-10-22 22:54:46,24152626
2016-10-22 22:56:01,22722171
2016-10-22 22:56:21,22782055
2016-10-22 22:56:46,22912000
2016-10-22 22:59:42,186587352
2016-10-22 23:05:50,22912831
2016-10-22 23:06:13,22685227
2016-10-22 23:06:29,22725706
2016-10-22 23:07:37,76617034
2016-10-22 23:09:35,238513399
2016-10-22 23:23:36,447306249
2016-10-22 23:38:16,24751198
2016-10-23 00:13:42,22655919
2016-10-23 00:13:49,22655866
2016-10-23 00:14:47,22655896
2016-10-23 00:16:35,22655278
2016-10-23 00:21:26,22655980
2016-10-23 00:23:34,22655961
2016-10-23 00:24:07,22656594
2016-10-23 00:25:59,22656770
2016-10-23 00:46:52,22656555
2016-10-23 09:32:39,25261314
2016-10-23 10:04:15,24968861
2016-10-23 10:04:36,24968665
2016-10-23 10:04:49,24963804
2016-10-23 10:04:54,24963740
2016-10-23 10:04:59,24963172
2016-10-23 10:05:23,24964132
2016-10-23 10:05:59,24958921
2016-10-23 10:06:09,24963172
2016-10-23 10:06:19,25033391
2016-10-23 10:06:31,24959574
2016-10-23 10:06:37,24955531
2016-10-23 10:06:42,24960871
2016-10-23 10:06:49,24998222
2016-10-23 10:06:56,24999439
2016-10-23 10:07:13,25085639
2016-10-23 10:12:45,25123082
2016-10-23 10:13:24,25066385
2016-10-23 10:15:09,25081528
2016-10-23 10:38:11,25035073
2016-10-23 12:20:25,7204058344
2016-10-23 12:22:18,25385513
2016-10-23 12:22:34,25345904
2016-10-23 12:22:46,25341679
2016-10-23 12:22:52,25343839
2016-10-23 12:22:59,25339907
2016-10-23 12:23:39,25136517
2016-10-23 12:24:05,25340315
2016-10-23 12:47:27,1255608055
2016-10-23 12:51:43,292947949
2016-10-23 12:55:21,292853822
2016-10-23 12:59:55,22638096
2016-10-23 14:32:08,25502000
2016-10-23 14:32:44,22655788
2016-10-23 14:33:02,22655429
2016-10-23 14:33:23,22655734
2016-10-23 14:33:36,22655693
2016-10-23 14:33:59,22656547
2016-10-23 14:34:32,22657070
2016-10-23 14:35:15,22658030
2016-10-23 14:35:27,22659671
2016-10-23 14:35:40,22670753
2016-10-23 14:35:56,22669967
2016-10-23 14:49:09,22656120
2016-10-23 14:49:38,25499723
2016-10-23 14:50:00,25471510
2016-10-23 14:50:07,25420038
2016-10-23 14:50:14,25399834
2016-10-23 14:50:21,25384691
2016-10-23 14:50:27,25377589
2016-10-23 14:50:34,25367635
2016-10-23 14:50:40,25361457
2016-10-23 14:50:45,25352465
2016-10-23 14:50:52,25345830
2016-10-23 14:51:18,25345789
2016-10-23 14:57:10,25338260
2016-10-23 14:59:57,273417072
2016-10-23 15:08:02,25127181
2016-10-23 15:08:22,30107259
2016-10-23 15:08:41,30989740
2016-10-23 15:09:08,25419280
2016-10-23 15:15:08,292982757
2016-10-23 15:21:42,25697265
2016-10-23 15:22:45,25698323
2016-10-23 15:24:26,25698587
2016-10-23 15:40:01,25074398
2016-10-23 15:42:38,25070080
2016-10-23 15:43:19,25305615
2016-10-23 15:47:06,289330639
2016-10-23 15:48:29,25299606
2016-10-23 15:48:43,25298730
2016-10-23 15:48:52,25295807
2016-10-23 15:48:58,25293987
2016-10-23 15:49:03,25294851
2016-10-23 15:49:09,25294684
2016-10-23 15:49:15,25296982
2016-10-23 15:49:21,25296462
2016-10-23 15:49:26,25295397
2016-10-23 15:51:41,25300457
2016-10-23 15:52:40,23968374
2016-10-23 15:53:10,23966829
2016-10-23 15:54:18,155346856
2016-10-23 15:56:29,63497615
2016-10-23 16:01:57,372331601
2016-10-23 16:05:07,369797908
2016-10-23 16:08:37,367995194
2016-10-23 16:19:36,664119778
2016-10-23 16:24:21,657260862
2016-10-23 16:29:01,636846584
2016-10-23 16:34:10,626524428
2016-10-23 16:37:40,24423248
2016-10-23 16:38:17,24416444
2016-10-23 16:55:46,1235735315
2016-10-23 16:58:54,141360734
2016-10-23 17:00:18,139298646
2016-10-23 17:02:58,24367548
2016-10-23 17:03:16,24393359
2016-10-23 19:35:48,22655277
2016-10-23 19:37:09,24878435
2016-10-23 19:45:02,24875871
2016-10-23 19:47:14,246774493
2016-10-23 19:48:47,191653477
2016-10-23 19:51:29,587907364
2016-10-23 19:54:30,591301995
2016-10-23 19:54:59,23763023
2016-10-23 19:55:13,23781457
2016-10-23 19:55:18,23781880
2016-10-23 19:55:23,23783720
2016-10-23 19:55:35,23789234
2016-10-23 19:55:39,23789717
2016-10-23 19:55:50,23794604
2016-10-23 19:55:56,23793001
2016-10-23 19:58:21,23765304
2016-10-23 20:01:43,248343796
2016-10-23 20:04:03,247858439
2016-10-23 20:06:16,247776984
2016-10-23 20:12:45,23742631
2016-10-23 20:12:49,23740942
2016-10-23 20:13:06,23743561
2016-10-23 20:13:11,23743753
2016-10-23 20:13:18,23746400
2016-10-23 20:13:23,23744509
2016-10-23 20:13:27,23740798
2016-10-23 20:13:35,23732645
2016-10-23 20:13:40,23743852
2016-10-23 20:13:44,23744746
2016-10-23 20:16:24,22974277
2016-10-23 20:16:29,22985872
2016-10-23 20:16:39,24339858
2016-10-23 20:19:01,364241509
2016-10-23 20:23:54,23779704
2016-10-23 20:23:58,23782512
2016-10-23 20:24:02,23779887
2016-10-23 20:24:06,23781233
2016-10-23 20:24:11,23783128
2016-10-23 20:24:15,23781705
2016-10-23 20:24:22,23783615
2016-10-23 20:24:31,23781657
2016-10-23 20:24:35,23779793
2016-10-23 20:24:39,23783939
2016-10-23 20:24:43,23780501
2016-10-23 20:24:47,23784706
2016-10-23 20:24:52,23781969
2016-10-23 20:24:56,23784750
2016-10-23 20:25:05,23783398
2016-10-23 20:25:10,23780422
2016-10-23 20:25:26,23781709
2016-10-23 20:25:35,23777885
2016-10-23 20:25:45,23779287
2016-10-23 20:25:52,23780628
2016-10-23 20:25:56,23777245
2016-10-23 20:26:02,23598949
2016-10-23 20:26:15,23751468
2016-10-23 20:26:26,23778919
2016-10-23 20:26:41,23778239
2016-10-23 20:26:46,23775281
2016-10-23 20:26:57,23776499
2016-10-23 20:28:01,23746763
2016-10-23 20:28:08,23746462
2016-10-23 20:28:12,23745781
2016-10-23 20:28:27,24301365
2016-10-23 20:28:33,24228966
2016-10-23 20:28:39,24300110
2016-10-23 20:28:43,24303082
2016-10-23 20:28:48,24301421
2016-10-23 20:28:53,24300407
2016-10-23 20:28:58,24300592
2016-10-23 20:31:34,355740490
2016-10-23 20:47:31,3017297362
2016-10-23 20:56:01,851306537
2016-10-23 21:05:55,24322416
2016-10-23 21:06:00,24323282
2016-10-23 21:06:04,24328631
2016-10-23 21:06:09,24320739
2016-10-23 21:06:13,24324220
2016-10-23 21:08:07,22655315
2016-10-23 21:09:05,24316958
2016-10-23 21:09:14,24305759
2016-10-23 21:09:17,24308370
2016-10-23 21:09:23,24304690
2016-10-23 21:09:28,24307242
2016-10-23 21:09:41,24308750
2016-10-23 21:09:45,24308803
2016-10-23 21:09:48,24308909
2016-10-23 21:09:52,24306418
2016-10-23 21:10:03,24259464
2016-10-23 21:10:07,24309142
2016-10-23 21:10:11,24302980
2016-10-23 21:10:14,24302564
2016-10-23 21:10:38,25428956
2016-10-23 21:10:48,25429846
2016-10-23 21:15:43,24312883
2016-10-23 21:15:49,24317850
2016-10-23 21:15:53,24318940
2016-10-23 21:15:56,24324712
2016-10-23 21:16:26,24323238
2016-10-23 21:20:11,24329728
2016-10-23 21:20:15,24339954
2016-10-23 21:20:19,24341747
2016-10-23 21:20:23,24339252
2016-10-23 21:20:26,24344170
2016-10-23 21:20:30,24345743
2016-10-23 21:20:34,24341005
2016-10-23 21:20:38,24338218
2016-10-23 21:27:29,24359937
2016-10-23 21:27:35,24366820
2016-10-23 21:27:39,24365106
2016-10-23 21:27:42,24362684
2016-10-23 21:27:46,24363318
2016-10-23 21:28:07,24904705
2016-10-23 21:28:12,24908010
2016-10-23 21:28:22,24906720
2016-10-23 21:28:27,24906592
2016-10-23 21:28:31,24904828
2016-10-23 21:28:35,24904727
2016-10-23 21:28:39,24905957
2016-10-23 21:32:49,476970443
2016-10-23 22:49:04,25193793
2016-10-23 22:49:42,25106654
2016-10-23 22:53:55,25145790
2016-10-23 22:54:06,24961369
2016-10-23 22:54:26,25410356
2016-10-23 22:55:02,25371377
2016-10-23 22:57:48,24901800
2016-10-23 23:19:21,261247551
2016-10-23 23:20:13,71069716
2016-10-23 23:22:53,685163169
2016-10-23 23:27:59,259718979
2016-10-23 23:28:51,24893013
2016-10-23 23:29:13,23319051
2016-10-23 23:29:18,23319422
2016-10-23 23:29:22,23318313
2016-10-23 23:29:27,23316490
2016-10-23 23:29:31,23318427
2016-10-23 23:29:36,23317162
2016-10-23 23:29:42,23317422
2016-10-23 23:29:47,23320532
2016-10-23 23:29:51,23318320
2016-10-23 23:29:58,23295768
2016-10-23 23:34:24,151888122
2016-10-23 23:39:44,216367464
2016-10-23 23:46:09,215855802
2016-10-23 23:54:48,507261842
2016-10-24 00:04:01,1168997898
2016-10-24 00:04:51,23715308
2016-10-24 00:05:11,23841896
2016-10-24 00:05:36,23836183
2016-10-24 00:05:51,23843361
2016-10-24 00:06:01,23866251
2016-10-24 00:06:13,23907697
2016-10-24 00:07:42,23885142
2016-10-24 00:11:54,165664074
2016-10-24 00:16:22,163726496
2016-10-24 00:21:09,162252497
2016-10-24 00:25:26,161575411
2016-10-24 00:29:43,161285923
2016-10-24 00:33:24,160733686
2016-10-24 00:37:14,160104835
2016-10-24 00:41:03,159930084
2016-10-24 00:45:32,160524755
2016-10-24 00:49:34,160764361
2016-10-24 00:53:27,161666192
2016-10-24 00:57:36,152404785
2016-10-24 01:01:37,150013616
2016-10-24 01:05:24,152641922
2016-10-24 01:09:17,154456074
2016-10-24 01:17:43,23301029
2016-10-24 01:21:42,158246398
2016-10-24 01:25:42,157899038
2016-10-24 01:30:30,157671113
2016-10-24 01:35:16,157879737
2016-10-24 01:39:13,157145732
2016-10-24 01:43:02,156561538
2016-10-24 01:47:22,156670365
2016-10-24 01:51:19,156962440
2016-10-24 01:55:22,157773585
2016-10-24 01:59:15,157345282
2016-10-24 02:03:02,156982699
2016-10-24 02:06:48,155977317
2016-10-24 02:10:49,151462628
2016-10-24 02:11:23,23319626
2016-10-24 02:11:33,23321905
2016-10-24 02:11:37,23327598
2016-10-24 02:11:41,23325009
2016-10-24 02:11:46,23324428
2016-10-24 02:11:50,23323092
2016-10-24 02:15:39,158466027
2016-10-24 02:22:39,223737241
2016-10-24 08:23:53,19668948361
2016-10-24 10:54:31,23471415
2016-10-24 10:55:16,23605690
2016-10-24 10:55:42,24852538
2016-10-24 11:00:10,472867828
2016-10-24 11:07:20,139654165
2016-10-24 11:15:51,210826808
2016-10-24 11:23:45,142374019
2016-10-24 11:29:28,43250396
2016-10-24 11:33:50,24884170
2016-10-24 11:41:31,961395332
2016-10-24 11:51:23,951119650
2016-10-24 12:43:13,6576933703
2016-10-24 12:54:09,24813285
2016-10-24 12:54:28,24774306
2016-10-24 12:57:29,24755093
2016-10-24 12:57:34,24772800
2016-10-24 12:57:39,24770813
2016-10-24 13:01:21,24784648
2016-10-24 13:02:19,24732650
2016-10-24 13:02:37,24762192
2016-10-24 13:03:22,24738735
2016-10-24 13:03:45,24735225
2016-10-24 13:04:04,24744477
2016-10-24 13:04:11,24747339
2016-10-24 13:04:19,24745451
2016-10-24 13:04:27,24747132
2016-10-24 13:04:33,24745783
2016-10-24 13:11:40,876740036
2016-10-24 13:12:14,24918483
2016-10-24 13:19:55,933399113
2016-10-24 15:54:24,24896597
2016-10-24 15:54:31,24895122
2016-10-24 15:54:53,23259432
2016-10-24 15:55:23,23607098
2016-10-24 16:02:55,23670002
2016-10-24 16:03:11,24953536
2016-10-24 16:03:31,24950457
2016-10-24 16:03:38,24949917
2016-10-24 16:06:52,24932166
2016-10-24 16:09:53,24907529
2016-10-24 16:09:59,24906509
2016-10-24 16:11:33,24904715
2016-10-24 16:11:42,24909804
2016-10-24 16:11:51,24912284
2016-10-24 16:12:00,24895955
2016-10-24 16:15:11,24890996
2016-10-24 16:15:20,24918464
2016-10-24 16:15:25,24919370
2016-10-24 16:27:26,24933023
2016-10-24 16:27:32,24930722
2016-10-24 16:30:01,59573882
2016-10-24 16:31:45,41065060
2016-10-24 16:32:18,22646424
2016-10-24 16:32:31,22653471
2016-10-24 16:32:41,22653627
2016-10-24 16:33:28,22653577
2016-10-24 16:36:24,22653099
2016-10-24 16:39:16,24908668
2016-10-24 16:40:06,24907052
2016-10-24 16:40:13,24905064
2016-10-24 16:40:17,24871159
2016-10-24 16:41:09,24901026
2016-10-24 16:41:21,24863766
2016-10-24 16:49:10,24901972
2016-10-24 16:52:15,24929346
2016-10-24 16:54:59,24856846
2016-10-24 16:55:31,24860667
2016-10-24 16:55:46,24853370
2016-10-24 16:55:50,24856659
2016-10-24 17:00:49,467903377
2016-10-24 17:10:32,468693121
2016-10-24 17:14:38,468816936
2016-10-24 17:19:50,462805792
2016-10-24 17:24:30,463811658
2016-10-24 17:28:59,464070906
2016-10-24 17:33:41,464283233
2016-10-24 17:37:58,464305227
2016-10-24 17:42:01,464552560
2016-10-24 17:46:18,463897609
2016-10-24 17:52:00,462098779
2016-10-24 17:56:05,461005721
2016-10-24 18:00:28,461070360
2016-10-24 18:03:29,24830278
2016-10-24 18:03:38,24831675
2016-10-24 18:05:40,24680450
2016-10-24 18:06:08,24830469
2016-10-24 18:06:28,24828580
2016-10-24 18:07:07,24824646
2016-10-24 18:07:30,24835291
2016-10-24 18:07:51,24843620
2016-10-24 18:08:09,24842326
2016-10-24 18:08:16,24853257
2016-10-24 18:09:01,24848735
2016-10-24 18:09:09,24857146
2016-10-24 18:09:26,24851311
2016-10-24 18:09:42,24863062
2016-10-24 18:10:27,24862993
2016-10-24 18:14:45,469034283
2016-10-24 18:19:15,470198410
2016-10-24 18:23:31,469296801
2016-10-24 18:27:33,471084033
2016-10-24 18:32:08,471361276
2016-10-24 18:35:58,471417666
2016-10-24 18:40:06,471358189
2016-10-24 18:44:14,471159399
2016-10-24 18:48:29,471001282
2016-10-24 18:52:47,470442883
2016-10-24 18:56:49,469458538
2016-10-24 19:01:16,468021919
2016-10-24 19:05:29,466899338
2016-10-24 19:11:53,467146348
2016-10-24 19:22:09,467194045
2016-10-24 19:43:31,467079699
2016-10-24 19:44:38,24859359
2016-10-24 19:44:53,24798708
2016-10-24 19:45:12,24814902
2016-10-24 19:45:28,24815397
2016-10-24 19:45:44,24811319
2016-10-24 19:49:39,0
2016-10-24 19:49:57,24815835
2016-10-24 19:50:09,24813404
2016-10-24 19:50:20,24829963
2016-10-24 19:50:31,24847738
2016-10-24 19:55:52,24841793
2016-10-24 19:59:21,23759200
2016-10-24 19:59:57,23239380
2016-10-24 20:02:28,627486569
2016-10-24 20:03:42,125894822
2016-10-24 20:14:44,2012881456
2016-10-24 20:27:10,1694424779
2016-10-24 20:37:35,1696249313
2016-10-24 20:49:44,1690269574
2016-10-24 21:00:50,1657390181
2016-10-24 21:11:00,1645429758
2016-10-24 21:20:47,1634717912
2016-10-24 21:28:38,24278885
2016-10-24 21:29:13,24241776
2016-10-24 21:29:25,24281172
2016-10-24 21:29:44,24267306
2016-10-24 21:30:04,24277919
2016-10-24 21:40:04,1622095992
2016-10-24 21:41:25,322544641
2016-10-24 21:50:35,1605489570
2016-10-24 21:54:27,344059042
2016-10-24 22:03:54,1594390161
2016-10-24 22:05:08,312829548
2016-10-24 22:14:54,1593980276
2016-10-24 22:25:13,23165545
2016-10-24 22:32:41,24303539
2016-10-24 22:45:01,1700045439
2016-10-24 22:46:23,380897776
2016-10-24 22:56:16,1704517290
2016-10-24 22:57:33,380643487
2016-10-24 23:07:14,1700048660
2016-10-24 23:16:37,1700474592
2016-10-24 23:26:08,1654031136
2016-10-24 23:35:44,1635419384
2016-10-24 23:48:30,1610899709
2016-10-24 23:50:32,24263677
2016-10-24 23:51:01,24282220
2016-10-24 23:51:07,24280833
2016-10-24 23:51:13,24282280
2016-10-24 23:51:35,24242252
2016-10-24 23:51:41,24257632
2016-10-24 23:51:56,24248260
2016-10-24 23:52:11,24247848
2016-10-24 23:54:03,24282117
2016-10-24 23:55:50,24261055
2016-10-24 23:56:04,24197907
2016-10-25 00:04:55,1569395984
2016-10-25 00:18:43,1556184114
2016-10-25 00:29:36,1546587642
2016-10-25 00:38:59,1539778430
2016-10-25 00:48:20,1524417932
2016-10-25 01:36:03,24491984
2016-10-25 01:51:11,24557384
2016-10-25 01:57:08,25034611
2016-10-25 07:59:26,49071547886
2016-10-25 09:02:25,24814228
2016-10-25 10:17:46,24770355
2016-10-25 10:23:59,24820096
2016-10-25 10:29:23,24826306
2016-10-25 12:48:07,8674665033
2016-11-02 16:05:12,22655991
2016-11-02 16:12:20,22655760
2016-11-08 15:25:46,22655271
2016-11-08 16:51:19,22734359
2016-11-08 16:52:24,22734234
2016-11-08 16:55:47,24618327
2016-11-08 18:17:34,22832939
2016-11-08 18:19:53,22832753
2016-11-08 18:20:20,22832747
2016-11-08 18:28:51,22832731
2016-11-08 18:35:12,22832723
2016-11-09 10:51:38,22832728
2017-01-11 14:52:52,0
2017-01-11 14:52:55,0
2017-01-18 13:31:06,22675110
2017-01-18 13:31:50,22675118
2017-02-16 19:55:02,615108033
2017-02-16 20:04:45,636667251
2017-02-16 20:33:34,474919505
2017-02-16 20:54:37,1332637792
2017-02-17 10:42:38,1431101250
2017-02-17 11:00:13,1431084122
2017-02-17 11:27:15,1457250580
2017-02-17 11:44:51,1458373529
2017-02-17 17:38:30,95540755
2017-02-17 17:42:09,698978217
2017-02-17 17:45:17,676020375
2017-02-17 19:06:28,746310077
2017-02-17 20:13:47,25637809191
2017-02-17 21:25:21,25302733268
2017-02-17 22:30:41,28801268
2017-02-17 23:07:08,760103523
2017-02-17 23:10:31,675020160
2017-02-17 23:14:31,673028434
2017-02-18 02:00:22,253290444
2017-02-18 12:06:12,903587081
2017-02-18 12:11:34,1759865497
2017-02-18 12:15:51,329987961
2017-02-18 12:33:26,2503778669
2017-02-18 13:13:22,3736917877
2017-02-18 14:26:53,3742629723
2017-02-18 14:53:55,3705421043
2017-02-18 15:23:14,2256021061
2017-02-18 16:08:39,2462601163
2017-02-18 16:42:26,3667891739
2017-02-18 17:07:49,3659058313
2017-02-18 17:33:11,3628783619
2017-02-18 19:34:03,791910829
2017-02-18 19:45:59,3883942041
2017-02-18 19:55:05,3923602558
2017-02-18 20:02:03,1564527909
2017-02-18 20:16:41,3890729431
2017-02-18 20:26:12,3875222630
2017-02-18 20:35:19,3908755301
2017-02-18 20:40:27,767281113
2017-02-18 20:48:51,1518418515
2017-02-18 20:56:54,1504885024
2017-02-18 21:06:22,1478368226
2017-02-18 21:11:09,1518346908
2017-02-18 21:23:07,2279170946
2017-02-18 21:28:46,2266300959
2017-02-18 21:34:26,2275056594
2017-02-18 21:42:27,2288179967
2017-02-18 21:56:48,2246292669
2017-02-18 22:03:10,2187567380
2017-02-18 22:08:51,2240375861
2017-02-18 22:14:19,2179573035
2017-02-18 22:24:49,2124567521
2017-02-18 22:30:19,2177913357
2017-02-18 22:35:47,2182441097
2017-02-18 22:49:00,2344487830
2017-02-18 22:54:27,2355623969
2017-02-18 23:00:02,2368672692
2017-02-18 23:05:45,2352990623
2017-02-18 23:12:10,2424256243
2017-02-18 23:18:09,2389229843
2017-02-18 23:28:57,2148115634
2017-02-18 23:36:10,2173332693
2017-02-18 23:37:59,357205278
2017-02-18 23:39:33,399093510
2017-02-18 23:41:05,97049390
2017-02-18 23:51:16,2335302151
2017-02-18 23:57:14,2293241218
2017-02-19 02:03:09,30421858
2017-02-19 02:03:24,30370807
2017-02-19 02:06:30,801941437
2017-02-19 02:10:22,800951388
2017-02-19 02:34:14,3206164289
2017-02-19 02:54:50,961225222
2017-02-19 03:01:49,3224079986
2017-02-19 03:22:26,967024632
2017-02-19 03:29:25,3390055777
2017-02-19 03:50:01,967583417
2017-02-19 03:57:00,3348400344
2017-02-19 04:17:36,993072050
2017-02-19 04:24:44,3359523504
2017-02-19 04:45:20,986838939
2017-02-19 04:52:19,3176800962
2017-02-19 05:12:55,928995034
2017-02-19 05:20:03,2998621268
2017-02-19 05:40:39,930228432
2017-02-19 05:47:38,3097374563
2017-02-19 06:08:13,982997774
2017-02-19 06:15:22,3365738966
2017-02-19 06:35:58,971405349
2017-02-19 06:42:57,3281335646
2017-02-19 07:03:33,965327708
2017-02-19 07:57:18,3290276096
2017-02-19 08:17:54,985840620
2017-02-19 08:24:52,3258885117
2017-02-19 08:45:28,973696184
2017-02-19 08:52:29,3171703520
2017-02-19 09:13:04,920518478
2017-02-19 09:20:03,2914674775
2017-02-19 09:40:39,887112203
2017-02-19 09:47:47,2929239470
2017-02-19 10:08:22,834294357
2017-02-19 10:15:21,3017532870
2017-02-19 10:35:56,904223051
2017-02-19 10:43:04,3032922990
2017-02-19 11:03:41,927485550
2017-02-19 11:10:39,3129690522
2017-02-19 11:31:15,933414522
2017-02-19 11:38:24,3193935840
2017-02-19 11:58:59,928178518
2017-02-19 12:06:01,3125558691
2017-02-19 12:26:39,938094861
2017-02-19 14:00:45,802487630
2017-02-19 14:29:30,3258509639
2017-02-19 14:50:06,986500311
2017-02-19 15:01:28,3254879824
2017-02-19 15:25:24,1120258190
2017-02-19 15:32:23,3352617468
2017-02-19 15:56:20,1127916703
2017-02-19 16:03:19,3282821344
2017-02-19 16:27:16,1110446109
2017-02-19 16:34:15,3273878471
2017-02-19 16:58:11,1042576600
2017-02-19 17:05:19,2989884789
2017-02-19 17:29:19,1067998935
2017-02-19 17:36:18,2994994814
2017-02-19 18:00:14,1036685624
2017-02-19 19:42:59,11979779676
2017-02-19 19:46:58,1222590285
2017-02-19 19:49:39,1206861153
2017-02-19 19:52:23,1220521548
2017-02-19 19:55:30,1214088193
2017-02-19 19:58:37,1207374967
2017-02-19 20:01:16,1216342751
2017-02-19 20:25:12,3487364372
2017-02-19 20:28:40,1219206721
2017-02-19 20:31:21,1187299445
2017-02-19 20:34:03,1182312479
2017-02-19 20:54:25,2930287812
2017-02-19 20:58:11,1164393361
2017-02-19 21:00:51,1127519673
2017-02-19 21:03:31,1137508396
2017-02-19 21:23:53,2882938937
2017-02-19 21:28:27,1116283020
2017-02-19 21:31:07,1090549338
